Id,target
0,0.3523464086812471
1,0.7496855664951014
2,0.8322246995043993
3,0.46516716848104733
4,0.2423185347581009
5,0.4429865499176288
6,0.25792658037198807
7,0.6705028158866989
8,0.3610489177083704
9,0.11345626015056133
10,0.41411510122044554
11,0.562871181644973
12,0.7128768718312377
13,0.18903092865973856
14,0.5580993008258529
15,0.5568905269013629
16,0.5571038842611762
17,0.6409141693783105
18,0.45531039360462444
19,0.6380345902545337
20,0.5439892417876324
21,0.1836603934610925
22,0.36914868784603133
23,0.5632728567149455
24,0.594985869416072
25,0.35420455893228625
26,0.6299393896153543
27,0.5464778367901401
28,0.31941779128156733
29,0.3147634183763648
30,0.6122224561787007
31,0.5255697302652399
32,0.44585336460144737
33,0.4665515650197045
34,0.7062135804739148
35,0.5312632040577872
36,0.43676174854404803
37,0.34803908429108504
38,0.4100095502260264
39,0.22203937278595198
40,0.08220446597552067
41,0.3288678661382168
42,0.5952450047781492
43,0.3055846278038273
44,0.5793398868851067
45,0.44994194614613897
46,0.24031336001795206
47,0.1708043066788428
48,0.45952502460326744
49,0.5210803907687731
50,0.5085928671847877
51,0.4421216710069979
52,0.5225071065176807
53,0.6257101960211043
54,0.2577125382592566
55,0.5627153557547105
56,0.6064251254563675
57,0.20976481760428525
58,0.5363491434606195
59,0.46791858332803205
60,0.7683390766942134
61,0.6905641317828365
62,0.589946505686508
63,0.36418350516481623
64,0.3663026853097561
65,0.33523408354837436
66,0.37470259315058724
67,0.2916774909769084
68,0.4744717300832082
69,0.4868760447580088
70,0.6049809046123668
71,0.5147433628304477
72,0.805469819339768
73,0.4329562761255445
74,0.45617641204454173
75,0.3665179218163886
76,0.5235644467030388
77,0.044022878001334254
78,0.17671598284515505
79,0.5707328746012161
80,0.5935644657575199
81,0.07114221740595596
82,0.26003960193737574
83,0.3727500916615128
84,0.10047819566297915
85,0.37931125237704694
86,0.3591045827188581
87,0.3625340903764546
88,0.3695750485431447
89,0.07901910225996495
90,0.38632351949239485
91,0.465230783887296
92,0.536676128557529
93,0.6246628038953344
94,0.4143937259952826
95,0.5397245562575499
96,0.5305295013100844
97,0.4105840652191018
98,0.5827958243150718
99,0.8734373909009798
100,0.4182676604892996
101,0.5192244116552487
102,0.2197796033682223
103,0.5127803817300177
104,0.5979810829817335
105,0.5070443234049928
106,0.5960436950465625
107,0.5512769099799529
108,0.3442646823437849
109,0.36219697509623955
